companhia;receitas;ativos;passivos;depreciacao;ganhosPorAcao
90498.0;;7559658000.0;6482803000.0;;2.64
90896.0;;54978000.0;;1057000.0;0.2
91142.0;;2646500000.0;1204200000.0;;3.19
91388.0;;9894000000.0;;;
91419.0;;15984100000.0;8975600000.0;221700000.0;5.77
91440.0;3593100000.0;4486900000.0;2056200000.0;57800000.0;8.24
91576.0;;95133000000.0;84374000000.0;;1.06
91668.0;8395000.0;12201000.0;689000.0;;-0.07
91767.0;;4020269000.0;;179888000.0;2.46
91882.0;0.0;17146000000.0;;;5.22
91928.0;959568000.0;3480900000.0;;72451000.0;1.53
92103.0;11524000000.0;50310000000.0;36916000000.0;1420000000.0;3.13
92108.0;10231000000.0;41150000000.0;;1178000000.0;5.43
92116.0;;1348600000.0;;;1.61
92122.0;17489000000.0;78318000000.0;56175000000.0;;2.6
92230.0;;209947000000.0;182607000000.0;;2.59
92380.0;19820000000.0;21312000000.0;;;3.3
92416.0;;5358685000.0;;;2.94
92487.0;16453200000.0;61683100000.0;43778200000.0;1674300000.0;4.17
92521.0;;5042212000.0;;;
93205.0;6795.0;100.0;72204.0;;
93314.0;;7711841.0;1667522.0;150439.0;
93389.0;971975000.0;681064000.0;289085000.0;12100000.0;2.02
93410.0;138477000000.0;266103000000.0;112217000000.0;;2.46
93556.0;;15172300000.0;;219200000.0;5.96
93676.0;;201598000.0;110085000.0;5832000.0;-2.01
93751.0;10360000000.0;245192000000.0;224057000000.0;443000000.0;4.53
94049.0;;1239661000.0;;;3.34
94344.0;2033885000.0;1321587000.0;684459000.0;;-0.26
94845.0;;2884395000.0;2483749000.0;99800000.0;
95029.0;;315883000.0;;35438000.0;3.32
95047.0;35663343.0;17202037.0;4728011.0;218198.0;0.13
95052.0;;799539000.0;687318000.0;30925000.0;-2.49
95521.0;;4370000000.0;;248000000.0;0.68
95552.0;727946000.0;539929000.0;;34530000.0;0.9
95574.0;;151800000.0;;;0.95
95953.0;;149021417.0;;;
96021.0;;17989281000.0;;495800000.0;1.16
96223.0;11683927000.0;46339812000.0;35557289000.0;;0.74
96271.0;2743500000.0;8961100000.0;;339100000.0;0.74
96699.0;;8015763.0;;;-0.99
96869.0;51147000.0;431919000.0;100611000.0;;0.14
96885.0;;10108119.0;5435755.0;;0.31
96943.0;;3878516000.0;1867423000.0;46013000.0;5.89
97134.0;;432295000.0;180088000.0;16550000.0;1.78
97196.0;183266000.0;196974000.0;89776000.0;;0.44
97210.0;1639578000.0;2548674000.0;582888000.0;68181000.0;0.98
97216.0;6543100000.0;5637100000.0;3725100000.0;98400000.0;1.36
97476.0;;16230000000.0;6284000000.0;766000000.0;2.86
97517.0;79414853.0;50435545.0;4746866.0;25374.0;
97745.0;16965400000.0;40889000000.0;;373400000.0;4.96
98222.0;979062000.0;4990547000.0;;;-3.41
98246.0;;5129700000.0;;196300000.0;3.61
98338.0;60998281.0;14089682.0;4618188.0;;
98362.0;;2785300000.0;;94600000.0;-0.84
98677.0;;908983000.0;;;1.08
98752.0;16194000.0;7680000.0;;291000.0;0.1
99106.0;23567000.0;12990000.0;13146000.0;123000.0;
99250.0;;8144879000.0;;;
99302.0;;76707000.0;37796000.0;;0.6
99780.0;;8885900000.0;4837200000.0;;5.14
100122.0;1306544000.0;4249478000.0;;138093000.0;
100493.0;;23004000000.0;;609000000.0;
100517.0;37864000000.0;40861000000.0;;;19.52
100548.0;;2508178000.0;1617558000.0;59841000.0;
100591.0;;410902000.0;189047000.0;779000.0;2.46
100625.0;;11437113.0;1946149.0;;0.09
100716.0;33264639.0;140170435.0;69828363.0;;-0.22
100726.0;;526863000.0;199918000.0;;1.93
100790.0;;5606000000.0;;160000000.0;
100826.0;6098000000.0;23640000000.0;;;2.6
100885.0;21813000000.0;54600000000.0;33898000000.0;2012000000.0;5.51
101199.0;1034918000.0;3890376000.0;3011479000.0;5704000.0;3.56
101295.0;;15688191.0;;;
101382.0;;19094245000.0;17200551000.0;;2.46
101462.0;;885466000.0;467724000.0;;
101538.0;13109003.0;18260201.0;5800248.0;;
101594.0;;33132000.0;;8557000.0;-3.31
101778.0;5861000000.0;32311000000.0;13758000000.0;;-3.26
101829.0;;87484000000.0;58518000000.0;1068000000.0;8.72
101830.0;;78975000000.0;59192000000.0;1800000000.0;
101984.0;;495220000.0;237312000.0;15600000.0;1.91
102037.0;;2232797000.0;779735000.0;36754000.0;4.16
102198.0;;4207862.0;;;
102212.0;0.0;2879451000.0;2517877000.0;;1.39
102729.0;;2399428000.0;;72805000.0;1.72
102741.0;;4318575000.0;3463566000.0;82963000.0;4.97
102752.0;533982000.0;622134000.0;392825000.0;9100000.0;4.64
103145.0;;890789000.0;176174000.0;12200000.0;-0.8
103379.0;12376744000.0;9639542000.0;4254704000.0;;2.9
103595.0;;433902000.0;;;
103682.0;;58797000000.0;45195000000.0;;3.21
103730.0;2300488000.0;3152986000.0;1524943000.0;154340000.0;-0.73
103872.0;;326826000.0;262335000.0;6800000.0;-1.18
104169.0;482130000000.0;199581000000.0;;;4.58
104819.0;;5294201000.0;;;2.64
104889.0;2586114000.0;4352951000.0;1836296000.0;149659000.0;-17.87
104894.0;;2191168000.0;1354156000.0;80700000.0;1.31
104897.0;;29026622.0;;1986513.0;0.34
104918.0;1484776000.0;4906649000.0;3378362000.0;;1.98
105016.0;4113239000.0;1788442000.0;;;4.91
105132.0;;339257000.0;181399000.0;3400000.0;3.05
105319.0;1164419000.0;1422084000.0;2707792000.0;;0.56
105418.0;;1235959000.0;364212000.0;61834000.0;
105608.0;;6023000.0;;;
105634.0;6718726000.0;3546470000.0;2066414000.0;36294000.0;2.74
105744.0;3817000.0;8875000.0;5204000.0;;
105770.0;;1695100000.0;671200000.0;86100000.0;1.33
106040.0;;15181000000.0;5962000000.0;;6.31
106170.0;7954827000.0;30580309000.0;;665856000.0;2.77
106455.0;1411048000.0;1502396000.0;2104280000.0;;
106532.0;;298997000.0;;3612000.0;1.69
106535.0;7082000000.0;12486000000.0;7617000000.0;314000000.0;0.89
106618.0;649468000.0;624673000.0;440133000.0;14400000.0;
106640.0;20891000000.0;19010000000.0;;594000000.0;9.95
107140.0;1727037000.0;2921096000.0;;66427000.0;2.51
107263.0;7360000000.0;49020000000.0;;1382000000.0;-0.76
107687.0;;362174000.0;;;1.53
107815.0;3854100000.0;13139600000.0;;;
107832.0;3253600000.0;12495200000.0;;;
107833.0;1483300000.0;4505100000.0;;;
108312.0;;2539965000.0;1386861000.0;45994000.0;2.81
108385.0;557475707.0;806218863.0;414317282.0;6503561.0;10.12
108516.0;;2063755000.0;1143909000.0;68886000.0;2.3
108772.0;18045000000.0;24817000000.0;15351000000.0;277000000.0;0.42
108985.0;;313491000.0;;;0.97
109177.0;5815900000.0;32334100000.0;30746000000.0;134100000.0;-2.81
109198.0;;11499482000.0;;;3.38
109380.0;;59669525000.0;52162006000.0;;1.2
109563.0;21485000.0;1312529000.0;654613000.0;15966000.0;0.75
109657.0;;54000.0;61888000.0;2000.0;
110019.0;;2232014000.0;;100554000.0;
110027.0;0.0;963571.0;4031930.0;0.0;
110471.0;2691600000.0;2444600000.0;;33100000.0;1.22
110621.0;;4776041000.0;;66732000.0;2.7
200406.0;;133411000000.0;62261000000.0;;5.56
201533.0;6456000000.0;20340000000.0;;591000000.0;1.9
201779.0;1252755.0;604613.0;;;124
202058.0;;13129000000.0;;;3.15
202584.0;;44647681000.0;;;-0.99
202947.0;;22681000.0;17435000.0;789000.0;0.33
203077.0;;13064000000.0;9022000000.0;218000000.0;3.11
203527.0;3099111000.0;3600748000.0;1874404000.0;60077000.0;4.13
203596.0;;8470298000.0;7348166000.0;;2.15
205402.0;;2049543000.0;1361397000.0;38588000.0;5.57
215419.0;;657870000.0;;;-0.61
215466.0;;1332489000.0;;;-2.83
216085.0;;471251000.0;169512000.0;;
216228.0;2485600000.0;3723600000.0;2358200000.0;70700000.0;3.92
216539.0;1304943000.0;4408352000.0;2935935000.0;78500000.0;-0.31
216877.0;7644417.0;17562180.0;4722130.0;390510.0;
217346.0;13423000000.0;14708000000.0;9744000000.0;;2.52
225211.0;;15934000.0;6097000.0;67000.0;-0.32
225263.0;;576643000.0;;;0.79
225628.0;12538059.0;19709399.0;8236299.0;425000.0;0.04
225648.0;1645000000.0;4259000000.0;3619000000.0;177000000.0;0.52
230557.0;2131852000.0;6904433000.0;5506392000.0;16400000.0;2.9
275053.0;;200520000.0;64255000.0;4400000.0;0.79
275119.0;;1093917000.0;979568000.0;;0.86
276209.0;103088000.0;716518000.0;;12898000.0;2.07
276283.0;;23444000.0;24090000.0;250000.0;
276720.0;2323724.0;73060913.0;2975365.0;340300.0;
277058.0;70341005.0;57758700.0;23389756.0;1422625.0;0.08
277135.0;;5857755000.0;;162000000.0;11.69
277375.0;;188879129.0;111152160.0;;0.78
277509.0;768000000.0;666500000.0;260900000.0;12000000.0;1.02
277595.0;;4613693000.0;1717833000.0;;-12.43
277638.0;821904000.0;394057000.0;252518000.0;44677000.0;1.62
277948.0;;35039000000.0;23371000000.0;1208000000.0;2.0
278041.0;259474000.0;346302000.0;;23002000.0;-25.24
278130.0;;819191000.0;;55830000.0;0.47
278165.0;63854132.0;51870457.0;52341824.0;155798.0;-0.05
278166.0;712352000.0;553835000.0;;3468000.0;3.21
310056.0;;34172131.0;12707949.0;725365.0;-0.57
310142.0;1420503000.0;1711437000.0;;;2.33
310158.0;;101779000000.0;;1600000000.0;1.58
310354.0;;690457000.0;;13700000.0;4.11
310522.0;;3221917000000.0;3217858000000.0;;
310568.0;;2450100000.0;;36200000.0;0.9
310764.0;;16247000000.0;;187000000.0;3.82
311094.0;;5168875000.0;4636670000.0;;2.3
311817.0;64800.0;32224908.0;10593844.0;;
312257.0;30648381.0;14002150.0;19385644.0;84625.0;
313143.0;;1319128000.0;;56800000.0;-1.09
313151.0;30095086.0;25791701.0;23204994.0;1847987.0;
313616.0;;48222200000.0;;573500000.0;4.81
313716.0;;311300000.0;;7000000.0;0.2
313927.0;;4256900000.0;2233700000.0;58300000.0;3.13
314203.0;72956000.0;475085000.0;56793000.0;;-0.07
314227.0;4191783.0;11824031.0;1401057.0;129836.0;-0.12
314237.0;;615000.0;21000.0;26000.0;
314489.0;;3998976000.0;3625790000.0;5700000.0;1.32
314808.0;;13637000000.0;;;-6.88
315131.0;70882093.0;238825273.0;;;
315189.0;28862800000.0;57947600000.0;51190000000.0;692000000.0;5.81
315213.0;;1702960000.0;699179000.0;53273000.0;2.72
315256.0;7954827000.0;30580309000.0;;665856000.0;2.77
315293.0;11682000000.0;27164000000.0;21001000000.0;229000000.0;4.93
315374.0;219383000.0;245841000.0;;2200000.0;2.46
315449.0;5306799.0;23350903.0;1639165.0;923917.0;
315545.0;0.0;20439812.0;4122871.0;13165.0;
315709.0;;11772869000.0;10107366000.0;;2.06
315849.0;;414855470.0;378757780.0;961964.0;1.32
315852.0;1598068000.0;6900031000.0;4140373000.0;11900000.0;-4.29
315858.0;740207000.0;1349698000.0;866792000.0;11400000.0;1.41
315958.0;;14024211.0;9566823.0;;0.05
316206.0;5763000000.0;8268000000.0;6969000000.0;;2.9
316253.0;;68394000.0;25788000.0;2019000.0;
316300.0;;954126000.0;;;-4.36
316709.0;6380000000.0;183718000000.0;170316000000.0;179000000.0;1.04
316736.0;3969475.0;10519689.0;9642551.0;;-1.3
317187.0;7669000000.0;39301000000.0;;883000000.0;1.01
317340.0;;3720821.0;1453037.0;;0.01
317540.0;;1850816000.0;1528384000.0;78096000.0;6.35
317788.0;86541000.0;122068000.0;39797000.0;;
318154.0;21662000000.0;71576000000.0;;727000000.0;9.15
318299.0;;137650.0;8227312.0;;
318300.0;;3258970000.0;2839181000.0;4600000.0;0.62
318306.0;;80055000.0;12334000.0;;
318346.0;0.0;0.0;2383607.0;;
318673.0;283161000.0;749933317.0;638687092.0;2183496.0;0.92
318996.0;0.0;1327798000.0;;176100000.0;
319016.0;1676609.0;435005.0;430048.0;25073.0;
319200.0;0.0;5300176.0;85615.0;;
319201.0;;4962432000.0;4273318000.0;52600000.0;4.52
319458.0;38777860.0;47192138.0;29305322.0;5792366.0;-0.03
319671.0;0.0;2624112.0;;122640.0;
319687.0;37864000000.0;40861000000.0;;;19.52
319815.0;;172013000.0;52837000.0;11385000.0;-0.73
320017.0;22487566.0;57205295.0;;;
320121.0;;59964000.0;184347000.0;;
320187.0;;21396000000.0;;649000000.0;2.21
320193.0;;290479000000.0;171124000000.0;;9.28
320335.0;3766065000.0;19853213000.0;15797661000.0;8000000.0;4.21
320340.0;4782000.0;26173000.0;;;2.05
320431.0;;964325000.0;;;
320575.0;540778000.0;829776000.0;487133000.0;;-2.41
350403.0;;1430332000.0;;46700000.0;1.73
350563.0;2743500000.0;8961100000.0;;339100000.0;0.74
350698.0;20862000000.0;9558300000.0;;;3.93
350737.0;;23989007.0;3345419.0;847000.0;0.05
350797.0;1403563000.0;2116471000.0;1405602000.0;;2.0
350846.0;;121729713.0;33141284.0;;0.77
350852.0;;3903934000.0;3428351000.0;;2.66
350868.0;77748000.0;60020000.0;16558000.0;649000.0;-0.39
350894.0;1334208000.0;1588628000.0;298908000.0;24044000.0;2.0
351397.0;0.0;0.0;;;
351569.0;;5588940000.0;5074181000.0;8058000.0;1.29
351789.0;;13421000.0;;113000.0;0.36
351817.0;244721000.0;524998000.0;;;-37.2
351834.0;1145134000.0;1219203000.0;793024000.0;16100000.0;-0.31
351998.0;22017000.0;19640000.0;;542000.0;0.12
352363.0;;980361000.0;;37800000.0;0.13
352541.0;3253600000.0;12495200000.0;;;
352736.0;3422000000.0;43678000000.0;37745000000.0;;
352825.0;;566660000.0;;14429000.0;-4.33
352915.0;;9634113000.0;;337500000.0;6.89
352955.0;1062101.0;14156936.0;347169.0;;0.24
352998.0;44250000.0;184762000.0;118003000.0;560000.0;0.13
353020.0;1333570000.0;1258307000.0;663751000.0;30600000.0;-0.22
353184.0;148211938.0;52154752.0;;;2.08
353569.0;196129000.0;406505000.0;;;-0.18
354190.0;5392400000.0;10913800000.0;7225600000.0;93900000.0;2.07
354647.0;;7671200000.0;6747801000.0;;0.93
354707.0;2602982000.0;11790196000.0;9828263000.0;183966000.0;1.5
354869.0;;25524604000.0;22584509000.0;;1.34
354908.0;1557067000.0;2406400000.0;;32500000.0;1.73
354950.0;;42549000000.0;36233000000.0;;5.49
354963.0;;628740000.0;;69287000.0;0.84
354964.0;;24145000000.0;17510000000.0;6000000.0;
355379.0;3785115.0;62926404.0;56022430.0;157388.0;
355573.0;;584000.0;21000.0;132000.0;
355777.0;129552000.0;78005000.0;50143000.0;4546000.0;0.17
355811.0;;2148672928.0;426156167.0;58100000.0;1.09
355948.0;;168130000.0;26455000.0;2000000.0;
355999.0;;2262859000.0;1539125000.0;;-1.18
356028.0;4025000000.0;11204000000.0;5826000000.0;62000000.0;1.82
356037.0;;46996000.0;27406000.0;;-0.06
356130.0;623726000.0;1535955000.0;1011017000.0;;
356171.0;;4220722000.0;3768606000.0;;1.93
356309.0;;3339038000.0;;;2.12
356590.0;1126.0;109247.0;3322130.0;2458.0;
357001.0;1297000.0;3784000.0;725000.0;190000.0;-0.03
357020.0;397978000.0;387475000.0;;6400000.0;0.53
357097.0;492000.0;36712000.0;22509000.0;200000.0;-0.82
357173.0;;2077863000.0;1921934000.0;;0.46
357294.0;2148480000.0;2602298000.0;2730382000.0;3388000.0;-0.11
357301.0;;4734992000.0;4321682000.0;;444
700564.0;;17914718000.0;15872824000.0;;0.85
700565.0;;2114499000.0;1909490000.0;2196000.0;1.84
700733.0;;9598902000.0;8437345000.0;10200000.0;0.79
700764.0;650648.0;1008997.0;3730016.0;;
700841.0;185736000.0;81336000.0;49133000.0;1386000.0;0.48
700923.0;;524925000.0;195045000.0;37458000.0;1.33
701221.0;37876000000.0;57088000000.0;44975000000.0;;8.17
701288.0;145733000.0;164336000.0;20238000.0;8478000.0;15.67
701347.0;;5131288000.0;4636649000.0;;1.42
701374.0;1263938000.0;2428440000.0;1968503000.0;104788000.0;1.65
701719.0;;16154010.0;12282586.0;521438.0;-0.18
701811.0;1180988000.0;2064364000.0;743935000.0;36449000.0;0.83
701853.0;;13798662000.0;12143218000.0;;1.33
701869.0;532868000.0;1197963000.0;865259000.0;;1.73
701985.0;;8493000000.0;;457000000.0;4.3
702165.0;10511000000.0;34260000000.0;22072000000.0;1059000000.0;5.13
702325.0;;9732676000.0;8586408000.0;;1.05
702513.0;;1015441000.0;924919000.0;1500000.0;0.62
703329.0;;1260310000.0;1142520000.0;;2.13
703361.0;;1099189000.0;422494000.0;;1.37
703604.0;;133094000.0;71830000.0;4500000.0;
704159.0;395960.0;8359915.0;4118470.0;56920.0;
704415.0;;716997000.0;;43100000.0;-0.86
704440.0;;8394300.0;1276001.0;258738.0;0.02
704532.0;;235540000.0;48212000.0;6900000.0;0.12
704562.0;44686000.0;109043000.0;;;
705432.0;;5162076000.0;4718014000.0;8100000.0;1.74
706129.0;;2652401000.0;2385569000.0;;1.94
706688.0;;2658875000.0;1292257000.0;52000000.0;1.87
706698.0;;79175000.0;9527000.0;619000.0;3.16
706863.0;;628879000.0;575311000.0;;1.77
707179.0;;11991527000.0;10500357000.0;14101000.0;1.01
707388.0;60826000.0;64113000.0;9958000.0;1935000.0;1.13
707511.0;60612.0;358223.0;7100619.0;3403.0;
707549.0;;12271528000.0;6169459000.0;134700000.0;5.75
707605.0;;1148922000.0;1029949000.0;1800000.0;0.31
707886.0;;1987989000.0;1743744000.0;2100000.0;0.34
708781.0;120817000.0;1455506000.0;1248128000.0;3008000.0;2.03
708818.0;;530790000.0;261413000.0;8834000.0;0.09
708819.0;3070275000.0;3387076000.0;;100000000.0;-0.08
708821.0;;115312000.0;47252000.0;1137000.0;-0.06
708955.0;;8147411000.0;7338035000.0;;1.23
709005.0;7729286.0;18464928.0;;;0.04
709283.0;475958000.0;229546000.0;;6410000.0;-0.28
709337.0;;1869902000.0;1671855000.0;;0.36
709804.0;132620000.0;344822000.0;76967000.0;15400000.0;-8.5
710782.0;;247424.0;;;
711034.0;;519176.0;;;
711065.0;;146292000.0;31254000.0;7590000.0;
711377.0;;451715000.0;47554000.0;7452000.0;0.98
711404.0;;4460610000.0;1786706000.0;139900000.0;4.2
711477.0;;2531.0;;;
711665.0;;34374000.0;21677000.0;;-1.71
711669.0;;1174149427.0;;1657229.0;0.71
712034.0;;1953400000.0;1372200000.0;32400000.0;0.79
712515.0;;7050000000.0;3652000000.0;119000000.0;3.73
712534.0;;6761003000.0;5910494000.0;;1.73
712537.0;;6566890000.0;5847344000.0;;0.56
712770.0;;650378000.0;387952000.0;;1.23
712771.0;;4016721000.0;3539377000.0;;1.38
713095.0;;1775950000.0;1600252000.0;;
713425.0;;136724000.0;41830000.0;;0.36
713671.0;;748818000.0;693330000.0;825000.0;1.82
713676.0;15225000000.0;358493000000.0;312513000000.0;643000000.0;7.52
714256.0;3372188.0;1391798.0;2663067.0;;
714310.0;;21612616000.0;19405525000.0;;0.42
714395.0;;2373701000.0;2121353000.0;3310000.0;2.27
714562.0;;2979585000.0;2569269000.0;4660000.0;
714603.0;2825100000.0;2813200000.0;1752100000.0;105500000.0;9.95
714712.0;;583928000.0;523966000.0;506000.0;0.72
715072.0;;7926496000.0;6889678000.0;8689000.0;1.89
715446.0;;9335570.0;4281969.0;;
715579.0;;1147925000.0;1033210000.0;1419000.0;1.83
715787.0;;756549000.0;414183000.0;30400000.0;1.1
715788.0;125199.0;728723.0;443435.0;17010.0;
715812.0;;1579786.0;;;
715957.0;;58797000000.0;45195000000.0;;3.21
716006.0;;1894600000.0;;145500000.0;0.02
716133.0;;1454400000.0;1752600000.0;141300000.0;1.64
716314.0;;143131000.0;33751000.0;2201000.0;0.61
716605.0;;1320057000.0;1183778000.0;;
716634.0;257323000.0;375091000.0;237895000.0;;0.98
716643.0;;1036761000.0;517360000.0;55500000.0;
716688.0;;2216236.0;712406.0;110150.0;
717423.0;3033080000.0;11493812000.0;;;-13.03
717538.0;;2446188000.0;2232217000.0;1892000.0;1.91
717605.0;;2187400000.0;1007800000.0;;2.48
717720.0;;86507000.0;51907000.0;;
717806.0;;575782000.0;499466000.0;;0.42
717954.0;1456605000.0;1533237000.0;;68164000.0;
718413.0;;596134709.0;544720053.0;;0.96
718877.0;4664000000.0;15251000000.0;7183000000.0;82000000.0;1.21
718924.0;64314996.0;32181622.0;7879862.0;865003.0;1.34
718937.0;;62954000.0;24108000.0;2196000.0;-0.17
719135.0;;31448000.0;8044000.0;;0.34
719209.0;74509000.0;146957000.0;;4275000.0;-6.37
719220.0;;6318354000.0;5526117000.0;4739000.0;1.98
719274.0;;11202000.0;8222000.0;;-0.59
719402.0;;692321000.0;646368000.0;1200000.0;0.31
719413.0;443567000.0;2221925000.0;882999000.0;;-0.23
719494.0;;7074989.0;4452961.0;470000.0;-0.04
719739.0;;44686703000.0;41353472000.0;;6.7
719866.0;;317894000.0;;;-0.71
719955.0;;2417427000.0;1219201000.0;;3.42
720002.0;;3385408000.0;3004048000.0;;1.64
720005.0;5308164000.0;26479684000.0;21693586000.0;;3.51
720154.0;22698000.0;23815000.0;13087000.0;1402000.0;0.14
720500.0;;125456000.0;52809000.0;2200000.0;-0.65
720672.0;2376993000.0;13335915000.0;10843499000.0;;1.35
720762.0;0.0;528000.0;2532000.0;0.0;
720858.0;127200072.0;211522029.0;68744949.0;1105839.0;6.32
721371.0;121546000000.0;34122000000.0;;277000000.0;4.36
721447.0;24789555.0;19150559.0;12761418.0;150862.0;-0.46
721683.0;2779541000.0;3908300000.0;2036208000.0;56600000.0;1.98
721693.0;24355500.0;316874573.0;103167780.0;;0.22
721994.0;;3766286000.0;3373385000.0;3758000.0;2.79
722077.0;2946900000.0;5109989000.0;3570018000.0;210326000.0;
722313.0;;56565087.0;34293231.0;2161117.0;-0.21
722830.0;;56950268.0;;;
723125.0;;24143000000.0;10855000000.0;2550000000.0;2.71
723188.0;;8552669000.0;7412022000.0;13132000.0;2.21
723254.0;4905458000.0;4104393000.0;;149691000.0;6.3
723531.0;2951900000.0;6440800000.0;4529100000.0;99200000.0;2.1
723603.0;;175142000.0;46330000.0;6671000.0;1.38
723612.0;;17634000000.0;;;3.02
723646.0;;1035295000.0;923919000.0;1269000.0;2.4
723733.0;;34807.0;428706.0;;
724004.0;;160748000.0;76070000.0;1387000.0;3.1
724445.0;0.0;3987.0;105005.0;;
724571.0;;730512000.0;326301000.0;27000000.0;-0.2
724606.0;;1475318000.0;974037000.0;126700000.0;5.81
724910.0;27717278.0;100854056.0;;;2.53
725363.0;;15447603.0;20677846.0;148939.0;-0.42
726513.0;;9758535000.0;5926813000.0;74289000.0;-3.38
726514.0;;220100000.0;50069000.0;;-0.39
726516.0;208012.0;2107096.0;1219580.0;;
726517.0;;2021237000.0;1873183000.0;;1.98
726601.0;;2797860000.0;2523508000.0;;0.53
726728.0;;11865870000.0;5312537000.0;;
726854.0;;3714059000.0;3294787000.0;6088000.0;3.54
726958.0;;2726148000.0;1642685000.0;;5.79
727207.0;;139324000.0;6306000.0;1782000.0;
727273.0;304000.0;55416000.0;111914000.0;;
727346.0;;41776743.0;37181420.0;1115700.0;-0.15
727510.0;;22890000.0;4801000.0;;0.49
727538.0;1623334.0;13174957.0;;;
727634.0;1620000.0;1976000.0;3793000.0;16000.0;
727672.0;6600.0;1946961.0;;3350.0;-0.02
727892.0;3930000000.0;113356000000.0;109291000000.0;15000000.0;
727920.0;9819000000.0;194626000000.0;177018000000.0;;
728385.0;12631919.0;7315369.0;20260367.0;125853.0;
728391.0;;4237925000.0;;198800000.0;
728447.0;;17.0;;;
728535.0;6187646000.0;3636567000.0;2336215000.0;;3.69
729237.0;473983000.0;3619235000.0;1983024000.0;119200000.0;0.6
729580.0;;587011000.0;353889000.0;16000000.0;
729986.0;;12577944000.0;10865309000.0;8385000.0;1.99
730255.0;;384363000.0;194916000.0;3582000.0;0.46
730263.0;;1503248000.0;;15366000.0;3.75
730272.0;83537000.0;146237000.0;;2996000.0;0.28
730349.0;13764000.0;3523000.0;1499000.0;6000.0;
730464.0;;2096996000.0;509797000.0;79400000.0;-0.05
730669.0;;295000.0;3000.0;;
730708.0;;3534780000.0;3181327000.0;3773000.0;0.66
731012.0;;480949000.0;;4419000.0;0.81
731245.0;932044.0;1398890.0;2415168.0;;
731288.0;;8050400000.0;6873500000.0;;
731653.0;;405124000.0;363628000.0;;0.65
731766.0;157107000000.0;111383000000.0;75922000000.0;613000000.0;6.1
731802.0;;9092945000.0;;;3.09
732417.0;;2493607000.0;2183870000.0;2748000.0;3.04
732712.0;131620000000.0;244640000000.0;;14323000000.0;4.38
732717.0;146801000000.0;402672000000.0;279032000000.0;19289000000.0;2.37
